id	name	chi2	pval
7856	4.1-ngram.next_system_utterance__seoul great	1.6830	0.6407
7857	4.1-ngram.next_system_utterance__little seoul great	1.6830	0.6407
7858	4.1-ngram.next_system_utterance__great pub moderate	1.6806	0.6413
7859	4.1-ngram.next_system_utterance__greek seafood	1.6791	0.6416
7860	4.1-ngram.next_system_utterance__example central girton	1.6791	0.6416
7861	4.1-ngram.next_system_utterance__mex fastfood	1.6785	0.6417
7862	4.1-ngram.next_system_utterance__tex mex fastfood	1.6785	0.6417
7863	4.1-ngram.current_user_utterance__uh whats address	1.6779	0.6419
7864	4.1-ngram.next_system_utterance__cb4 0fn	1.6767	0.6421
7865	4.1-ngram.next_system_utterance__postcode cb4 0fn	1.6767	0.6421
7866	4.1-ngram.next_system_utterance__0fn	1.6767	0.6421
7867	4.1-ngram.next_system_utterance__example central new	1.6754	0.6424
7868	4.1-ngram.next_user_utterance__looking coffee	1.6733	0.6429
7869	4.1-ngram.next_user_utterance__im looking coffee	1.6733	0.6429
7870	4.1-ngram.next_user_utterance__looking coffee shop	1.6733	0.6429
7871	4.1-ngram.current_user_utterance__kind food cheap	1.6718	0.6432
7872	4.1-ngram.next_system_utterance__street saint	1.6714	0.6433
7873	4.1-ngram.next_system_utterance__high street saint	1.6714	0.6433
7874	4.1-ngram.current_user_utterance__like pub	1.6712	0.6433
7875	4.1-ngram.next_system_utterance__ranges pound 50	1.6701	0.6436
7876	4.1-ngram.next_system_utterance__pound 50 pounds	1.6701	0.6436
7877	4.1-ngram.current_user_utterance__um whats phone	1.6699	0.6436
7878	4.1-ngram.next_user_utterance__pub tv	1.6699	0.6436
7879	4.1-ngram.next_system_utterance__11 market	1.6684	0.6440
7880	4.1-ngram.next_system_utterance__11 market street	1.6684	0.6440
7881	4.1-ngram.next_user_utterance__uh whats address	1.6635	0.6451
7882	4.1-ngram.next_system_utterance__barnwell romsey	1.6629	0.6452
7883	4.1-ngram.next_system_utterance__thai restaurant great	1.6624	0.6453
7884	4.1-ngram.next_user_utterance__priced	1.6622	0.6454
7885	4.1-ngram.next_system_utterance__miller yard phone	1.6612	0.6456
7886	4.1-ngram.next_system_utterance__yard phone number	1.6612	0.6456
7887	4.1-ngram.next_system_utterance__yard phone	1.6612	0.6456
7888	4.1-ngram.next_system_utterance__pub cheap	1.6610	0.6456
7889	4.1-ngram.next_system_utterance__pub cheap price	1.6610	0.6456
7890	4.1-ngram.next_system_utterance__american food moderate	1.6598	0.6459
7891	4.1-ngram.next_system_utterance__subway riverside town	1.6588	0.6461
7892	4.1-ngram.next_system_utterance__subway riverside	1.6588	0.6461
7893	4.1-ngram.next_system_utterance__fleur riverside	1.6588	0.6461
7894	4.1-ngram.next_system_utterance__fleur riverside town	1.6588	0.6461
7895	4.1-ngram.current_user_utterance__indian restaurant	1.6575	0.6464
7896	4.1-ngram.next_system_utterance__pounds 80	1.6561	0.6467
7897	4.1-ngram.current_user_utterance__need cheap restaurant	1.6560	0.6468
7898	4.1-ngram.next_system_utterance__backstreet bistro great	1.6545	0.6471
7899	4.1-ngram.next_system_utterance__new chesterton romsey	1.6540	0.6472
7900	4.1-ngram.next_system_utterance__01223902166	1.6519	0.6477
7901	4.1-ngram.current_user_utterance__barnwell	1.6517	0.6477
7902	4.1-ngram.next_system_utterance__food expensive	1.6511	0.6479
7903	4.1-ngram.next_system_utterance__food expensive price	1.6511	0.6479
7904	4.1-ngram.current_user_utterance__restaurant moderate	1.6511	0.6479
7905	4.1-ngram.next_user_utterance__um whats phone	1.6510	0.6479
7906	4.1-ngram.next_system_utterance__entrance free	1.6501	0.6481
7907	4.1-ngram.next_system_utterance__entrance free charge	1.6501	0.6481
7908	4.1-ngram.next_system_utterance__free charge	1.6501	0.6481
7909	4.1-ngram.next_system_utterance__cb1 7dy	1.6498	0.6482
7910	4.1-ngram.next_system_utterance__postcode cb1 7dy	1.6498	0.6482
7911	4.1-ngram.next_system_utterance__7dy	1.6498	0.6482
7912	4.1-ngram.next_user_utterance__foods	1.6484	0.6485
7913	4.1-ngram.current_user_utterance__food restaurant fen	1.6484	0.6485
7914	8.1-lda_feature.next_user_utterance__topic_49	1.6463	0.6489
7915	4.1-ngram.current_user_utterance__restaurant serving	1.6459	0.6490
7916	4.1-ngram.next_system_utterance__snacks greek mediterranean	1.6452	0.6492
7917	4.1-ngram.next_system_utterance__area serving turkish	1.6447	0.6493
7918	4.1-ngram.next_system_utterance__located 231 chesterton	1.6424	0.6498
7919	4.1-ngram.next_system_utterance__polonia located 231	1.6424	0.6498
7920	4.1-ngram.next_system_utterance__located 231	1.6424	0.6498
7921	4.1-ngram.next_system_utterance__polonia located	1.6424	0.6498
7922	4.1-ngram.next_system_utterance__riverside area serving	1.6423	0.6498
7923	4.1-ngram.next_system_utterance__restaurant riverside area	1.6423	0.6498
7924	4.1-ngram.next_system_utterance__number caffe	1.6414	0.6500
7925	4.1-ngram.next_system_utterance__phone number caffe	1.6414	0.6500
7926	4.1-ngram.next_system_utterance__true children don	1.6409	0.6502
7927	7-syntactic_feature__root_word__next_user_utterance__priced	1.6407	0.6502
7928	4.1-ngram.next_user_utterance__im sorry	1.6400	0.6504
7929	4.1-ngram.next_system_utterance__hill girton new	1.6396	0.6504
7930	4.1-ngram.next_user_utterance__unitelligible	1.6389	0.6506
7931	4.1-ngram.next_system_utterance__50 price cappuccino	1.6381	0.6508
7932	7-syntactic_feature__root_word__next_user_utterance__location	1.6381	0.6508
7933	7-syntactic_feature__obj_word__next_system_utterance__drinks	1.6381	0.6508
7934	7-syntactic_feature__subj_word__next_system_utterance__Thai	1.6381	0.6508
7935	4.1-ngram.next_system_utterance__mex contemporary	1.6336	0.6518
7936	4.1-ngram.next_system_utterance__tex mex contemporary	1.6336	0.6518
7937	4.1-ngram.next_system_utterance__spice 01223413337	1.6312	0.6523
7938	4.1-ngram.next_system_utterance__number blue spice	1.6312	0.6523
7939	4.1-ngram.next_system_utterance__blue spice 01223413337	1.6312	0.6523
7940	4.1-ngram.next_system_utterance__phone number blue	1.6312	0.6523
7941	4.1-ngram.next_system_utterance__number blue	1.6312	0.6523
7942	4.1-ngram.next_system_utterance__snacks fusion	1.6294	0.6527
7943	4.1-ngram.next_system_utterance__drinks snacks fusion	1.6294	0.6527
7944	4.1-ngram.current_user_utterance__american restaurant city	1.6293	0.6528
7945	4.1-ngram.next_system_utterance__alma outstanding pub	1.6287	0.6529
7946	4.1-ngram.current_user_utterance__restaurant new	1.6281	0.6530
7947	5-phrase_feature__noun_phrases__current_user_utterance__expensive_price_range	1.6280	0.6531
7948	4.1-ngram.current_user_utterance__priced pub	1.6275	0.6532
7949	4.1-ngram.current_user_utterance__moderately priced pub	1.6275	0.6532
7950	4.1-ngram.next_system_utterance__greek turkish	1.6270	0.6533
7951	5-phrase_feature__noun_phrases__current_user_utterance__cheap_pub	1.6262	0.6535
7952	4.1-ngram.next_system_utterance__newnham town great	1.6258	0.6535
7953	4.1-ngram.next_system_utterance__serving continental	1.6250	0.6537
7954	4.1-ngram.next_system_utterance__serving continental food	1.6250	0.6537
7955	4.1-ngram.next_user_utterance__uh phone number	1.6246	0.6538
7956	4.1-ngram.next_user_utterance__uh phone	1.6246	0.6538
7957	4.1-ngram.next_user_utterance__food does	1.6244	0.6539
7958	4.1-ngram.next_user_utterance__looking pub food	1.6242	0.6539
7959	4.1-ngram.next_system_utterance__phoenix girton	1.6241	0.6539
7960	4.1-ngram.next_system_utterance__phoenix girton town	1.6241	0.6539
7961	7-syntactic_feature__subj_word__next_system_utterance__Eagle	1.6239	0.6540
7962	4.1-ngram.current_user_utterance__chester new	1.6223	0.6543
7963	4.1-ngram.current_user_utterance__chester new chesterton	1.6223	0.6543
7964	4.1-ngram.current_user_utterance__new chester new	1.6223	0.6543
7965	4.1-ngram.next_system_utterance__riverside town cheap	1.6220	0.6544
7966	4.1-ngram.next_system_utterance__seoul serves east	1.6219	0.6544
7967	4.1-ngram.next_system_utterance__seoul serves	1.6219	0.6544
7968	4.1-ngram.next_system_utterance__little seoul serves	1.6219	0.6544
7969	4.1-ngram.next_system_utterance__chesterton road price	1.6207	0.6547
7970	4.1-ngram.current_user_utterance__near cherry	1.6200	0.6549
7971	4.1-ngram.current_user_utterance__near cherry hinton	1.6200	0.6549
7972	4.1-ngram.next_system_utterance__blue spice serves	1.6187	0.6552
7973	4.1-ngram.next_system_utterance__spice serves indian	1.6187	0.6552
7974	4.1-ngram.next_system_utterance__spice serves	1.6187	0.6552
7975	4.1-ngram.next_system_utterance__venue girton area	1.6157	0.6558
7976	4.1-ngram.next_user_utterance__goodbuy	1.6138	0.6563
7977	4.1-ngram.next_user_utterance__thank goodbuy	1.6138	0.6563
7978	4.1-ngram.next_system_utterance__number royal	1.6125	0.6566
7979	4.1-ngram.next_system_utterance__phone number royal	1.6125	0.6566
7980	4.1-ngram.next_system_utterance__royal standard 01223902175	1.6125	0.6566
7981	4.1-ngram.next_system_utterance__number royal standard	1.6125	0.6566
7982	4.1-ngram.next_system_utterance__standard 01223902175	1.6125	0.6566
7983	4.1-ngram.next_system_utterance__01223902175	1.6125	0.6566
7984	4.1-ngram.next_system_utterance__outstanding cafe great	1.6120	0.6567
7985	4.1-ngram.next_system_utterance__16 pounds 95	1.6101	0.6571
7986	4.1-ngram.next_system_utterance__fleur great	1.6101	0.6571
7987	4.1-ngram.next_system_utterance__fleur great restaurant	1.6101	0.6571
7988	4.1-ngram.next_system_utterance__pounds price cappuccino	1.6085	0.6575
7989	4.1-ngram.next_system_utterance__caffe uno located	1.6059	0.6580
7990	4.1-ngram.next_system_utterance__uno located 32	1.6059	0.6580
7991	4.1-ngram.next_system_utterance__uno located	1.6059	0.6580
7992	4.1-ngram.next_system_utterance__01223371081	1.6044	0.6584
7993	4.1-ngram.next_system_utterance__number bar	1.6044	0.6584
7994	4.1-ngram.next_system_utterance__phone number bar	1.6044	0.6584
7995	4.1-ngram.next_system_utterance__bar 01223371081	1.6044	0.6584
7996	4.1-ngram.next_system_utterance__number bar 01223371081	1.6044	0.6584
7997	4.1-ngram.next_system_utterance__01223369222	1.6041	0.6585
7998	4.1-ngram.next_system_utterance__cambridge blue 01223369222	1.6041	0.6585
7999	4.1-ngram.next_system_utterance__number cambridge blue	1.6041	0.6585
8000	4.1-ngram.next_system_utterance__blue 01223369222	1.6041	0.6585
8001	4.1-ngram.current_user_utterance__need address postcode	1.6035	0.6586
8002	4.1-ngram.next_system_utterance__hinton newnham	1.6030	0.6587
8003	4.1-ngram.next_system_utterance__cherry hinton newnham	1.6030	0.6587
8004	4.1-ngram.next_user_utterance__want greek	1.6023	0.6589
8005	4.1-ngram.next_user_utterance__want greek restaurant	1.6023	0.6589
8006	4.1-ngram.next_system_utterance__example contemporary english	1.6005	0.6593
8007	4.1-ngram.current_user_utterance__good	1.5999	0.6594
8008	4.1-ngram.next_system_utterance__01223843436	1.5995	0.6595
8009	4.1-ngram.next_user_utterance__hoodington	1.5987	0.6597
8010	4.1-ngram.next_system_utterance__example botanic gardens	1.5981	0.6598
8011	4.1-ngram.next_system_utterance__ditton girton king	1.5977	0.6599
8012	4.1-ngram.next_system_utterance__11 pounds price	1.5975	0.6599
8013	4.1-ngram.next_system_utterance__2qa	1.5970	0.6601
8014	4.1-ngram.next_system_utterance__postcode cb1 2qa	1.5970	0.6601
8015	4.1-ngram.next_system_utterance__cb1 2qa	1.5970	0.6601
8016	4.1-ngram.next_user_utterance__ok thanks	1.5949	0.6605
8017	4.1-ngram.next_system_utterance__addenbrooke fen ditton	1.5935	0.6609
8018	4.1-ngram.next_system_utterance__addenbrooke fen	1.5935	0.6609
8019	4.1-ngram.next_system_utterance__example addenbrooke fen	1.5935	0.6609
8020	4.1-ngram.next_user_utterance__know address phone	1.5935	0.6609
8021	4.1-ngram.current_user_utterance__im looking traditional	1.5935	0.6609
8022	4.1-ngram.next_system_utterance__number 01223413337	1.5933	0.6609
8023	4.1-ngram.next_system_utterance__phone number 01223413337	1.5933	0.6609
8024	4.1-ngram.next_system_utterance__addenbrooke new	1.5917	0.6613
8025	4.1-ngram.next_system_utterance__example addenbrooke new	1.5917	0.6613
8026	4.1-ngram.next_system_utterance__addenbrooke new chesterton	1.5917	0.6613
8027	4.1-ngram.next_system_utterance__bar great venue	1.5892	0.6619
8028	4.1-ngram.next_system_utterance__castle hill trumpington	1.5889	0.6619
8029	4.1-ngram.next_system_utterance__hill trumpington area	1.5889	0.6619
8030	4.1-ngram.next_system_utterance__hill trumpington	1.5889	0.6619
8031	4.1-ngram.next_system_utterance__high saint cherry	1.5884	0.6620
8032	4.1-ngram.next_system_utterance__saint cherry	1.5884	0.6620
8033	4.1-ngram.next_system_utterance__saint cherry hinton	1.5884	0.6620
8034	4.1-ngram.next_system_utterance__bar outstanding venue	1.5858	0.6626
8035	4.1-ngram.current_user_utterance__looking pub food	1.5854	0.6627
8036	4.1-ngram.next_system_utterance__cafe great	1.5835	0.6631
8037	4.1-ngram.next_system_utterance__1nl	1.5829	0.6633
8038	4.1-ngram.next_system_utterance__cb4 1nl	1.5829	0.6633
8039	4.1-ngram.next_system_utterance__postcode cb4 1nl	1.5829	0.6633
8040	4.1-ngram.next_system_utterance__hinton town moderate	1.5828	0.6633
8041	4.1-ngram.current_user_utterance__dont want chinese	1.5827	0.6633
8042	4.1-ngram.next_system_utterance__hill central fen	1.5824	0.6634
8043	4.1-ngram.next_system_utterance__example book print	1.5823	0.6634
8044	4.1-ngram.next_system_utterance__venue example book	1.5823	0.6634
8045	4.1-ngram.next_system_utterance__example book	1.5823	0.6634
8046	4.1-ngram.next_system_utterance__mexico great	1.5814	0.6636
8047	4.1-ngram.next_system_utterance__nanna mexico great	1.5814	0.6636
8048	4.1-ngram.next_system_utterance__ranges 11	1.5803	0.6639
8049	4.1-ngram.next_system_utterance__courses ranges 11	1.5803	0.6639
8050	4.1-ngram.next_system_utterance__ranges 11 pounds	1.5803	0.6639
8051	4.1-ngram.next_system_utterance__number wrestlers	1.5785	0.6643
8052	4.1-ngram.next_system_utterance__number wrestlers 01223566554	1.5785	0.6643
8053	4.1-ngram.next_system_utterance__wrestlers 01223566554	1.5785	0.6643
8054	4.1-ngram.next_system_utterance__phone number wrestlers	1.5785	0.6643
8055	4.1-ngram.next_system_utterance__fee	1.5782	0.6643
8056	4.1-ngram.next_system_utterance__entrance fee	1.5782	0.6643
8057	4.1-ngram.current_user_utterance__middle	1.5778	0.6644
8058	4.1-ngram.next_system_utterance__gallery saint barnabas	1.5775	0.6645
8059	5-phrase_feature__noun_phrases__current_user_utterance__international_restaurant	1.5773	0.6645
8060	4.1-ngram.current_user_utterance__serves italian	1.5749	0.6651
8061	4.1-ngram.current_user_utterance__serves italian food	1.5749	0.6651
8062	4.1-ngram.current_user_utterance__moderately	1.5737	0.6654
8063	6-entity_feature__entity__next_system_utterance__Granta_Place_ORGANIZATION	1.5733	0.6655
8064	6-entity_feature__entity__next_system_utterance__University_Centre_LOCATION	1.5733	0.6655
8065	5-phrase_feature__noun_phrases__next_system_utterance__university_centre	1.5733	0.6655
8066	4.1-ngram.next_user_utterance__does serve	1.5704	0.6661
8067	4.1-ngram.next_user_utterance__food does serve	1.5704	0.6661
8068	4.1-ngram.next_system_utterance__169 high	1.5701	0.6662
8069	4.1-ngram.next_system_utterance__169 high street	1.5701	0.6662
8070	4.1-ngram.next_system_utterance__high street chesterton	1.5701	0.6662
8071	4.1-ngram.next_system_utterance__169	1.5701	0.6662
8072	4.1-ngram.next_system_utterance__street chesterton	1.5701	0.6662
8073	4.1-ngram.next_system_utterance__range outstanding restaurant	1.5700	0.6662
8074	4.1-ngram.next_system_utterance__01223315641	1.5699	0.6662
8075	4.1-ngram.next_system_utterance__01223304121 price main	1.5696	0.6663
8076	4.1-ngram.next_system_utterance__01223304121 price	1.5696	0.6663
8077	4.1-ngram.current_user_utterance__food free	1.5685	0.6666
8078	5-phrase_feature__noun_phrases__current_user_utterance__newnham	1.5674	0.6668
8079	4.1-ngram.next_system_utterance__tex mex indian	1.5658	0.6672
8080	4.1-ngram.next_system_utterance__mex indian	1.5658	0.6672
8081	4.1-ngram.next_system_utterance__vegetarian food providing	1.5642	0.6675
8082	4.1-ngram.next_system_utterance__traditional food great	1.5640	0.6676
8083	4.1-ngram.next_system_utterance__01223314954	1.5639	0.6676
8084	4.1-ngram.next_system_utterance__example indian	1.5636	0.6677
8085	4.1-ngram.next_system_utterance__like example indian	1.5636	0.6677
8086	4.1-ngram.next_system_utterance__serves northern european	1.5609	0.6683
8087	4.1-ngram.next_system_utterance__serves northern	1.5609	0.6683
8088	4.1-ngram.next_user_utterance__coffee shop serves	1.5600	0.6685
8089	4.1-ngram.next_user_utterance__shop serves	1.5600	0.6685
8090	4.1-ngram.next_user_utterance__shop serves italian	1.5600	0.6685
8091	4.1-ngram.next_system_utterance__01223902150	1.5597	0.6686
8092	4.1-ngram.next_user_utterance__allow	1.5563	0.6693
8093	4.1-ngram.next_user_utterance__allow children	1.5563	0.6693
8094	4.1-ngram.next_system_utterance__mex international	1.5557	0.6695
8095	4.1-ngram.next_system_utterance__tex mex international	1.5557	0.6695
8096	4.1-ngram.next_system_utterance__mex international italian	1.5557	0.6695
8097	4.1-ngram.current_user_utterance__id like pub	1.5551	0.6696
8098	4.1-ngram.next_system_utterance__museum primavera	1.5542	0.6698
8099	4.1-ngram.next_system_utterance__histon road phone	1.5538	0.6699
8100	4.1-ngram.next_system_utterance__number 01223322772	1.5538	0.6699
8101	4.1-ngram.next_system_utterance__phone number 01223322772	1.5538	0.6699
8102	4.1-ngram.next_system_utterance__outstanding cafe	1.5511	0.6705
8103	8.1-lda_feature.next_system_utterance__topic_48	1.5506	0.6706
8104	4.1-ngram.next_user_utterance__ah	1.5494	0.6709
8105	4.1-ngram.next_system_utterance__lion lamb moderate	1.5491	0.6710
8106	4.1-ngram.next_system_utterance__lamb moderate	1.5491	0.6710
