id,name,prefix,chi2,pval
1708,b'5-phrase_feature__noun_phrases__next_system_utterance__romanian_food',b'5',3.6511,0.3017
1709,b'5-phrase_feature__noun_phrases__current_user_utterance__chi',b'5',3.6478,0.3021
1710,b'7-syntactic_feature__root_word__next_user_utterance__viet',b'7',3.6445,0.3025
1711,b'5-phrase_feature__noun_phrases__next_system_utterance__corner_newmarket',b'5',3.6445,0.3025
1712,b'5-phrase_feature__noun_phrases__current_user_utterance__center_area',b'5',3.6445,0.3025
1713,b'7-syntactic_feature__root_word__current_user_utterance__care',b'7',3.6445,0.3025
1714,b'2.1-user_action_words.current_user_utterance__centr',b'2.1',3.6445,0.3025
1715,b'5-phrase_feature__noun_phrases__current_user_utterance__basque_food',b'5',3.6431,0.3027
1716,b'5-phrase_feature__noun_phrases__current_user_utterance__turkish_food',b'5',3.5618,0.3128
1717,b'5-phrase_feature__noun_phrases__next_system_utterance__other_african_restaurant',b'5',3.5618,0.3128
1718,b'7-syntactic_feature__root_word__next_user_utterance__ha',b'7',3.5618,0.3128
1719,b'5-phrase_feature__noun_phrases__current_user_utterance__town_serving_korean',b'5',3.5618,0.3128
1720,b'5-phrase_feature__noun_phrases__next_system_utterance__other_chinese_restaurant',b'5',3.5618,0.3128
1721,b'5-phrase_feature__noun_phrases__next_user_utterance__thatll',b'5',3.5618,0.3128
1722,b'7-syntactic_feature__root_word__current_user_utterance__get',b'7',3.5618,0.3128
1723,b'5-phrase_feature__noun_phrases__next_user_utterance__spice',b'5',3.5618,0.3128
1724,b'5-phrase_feature__noun_phrases__next_system_utterance__house',b'5',3.5618,0.3128
1725,b'5-phrase_feature__noun_phrases__current_user_utterance__turkiesh_food',b'5',3.5618,0.3128
1726,b'7-syntactic_feature__root_word__current_user_utterance__downtown',b'7',3.5618,0.3128
1727,b'7-syntactic_feature__root_word__next_user_utterance__give',b'7',3.5618,0.3128
1728,b'7-syntactic_feature__root_word__current_user_utterance__do',b'7',3.5618,0.3128
1729,b'6-entity_feature__entity__next_user_utterance__one_NUMBER',b'6',3.5618,0.3128
1730,b'5-phrase_feature__noun_phrases__current_user_utterance__town_serving_fusion',b'5',3.5618,0.3128
1731,b'5-phrase_feature__noun_phrases__next_system_utterance__j.y',b'5',3.5618,0.3128
1732,b'7-syntactic_feature__obj_word__current_user_utterance__code',b'7',3.5618,0.3128
1733,b'5-phrase_feature__noun_phrases__current_user_utterance__town_serv',b'5',3.5618,0.3128
1734,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_italian_food',b'5',3.5618,0.3128
1735,b'7-syntactic_feature__obj_word__next_user_utterance__number',b'7',3.5618,0.3128
1736,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_italian_type',b'5',3.5618,0.3128
1737,b'7-syntactic_feature__obj_word__next_user_utterance__one',b'7',3.5618,0.3128
1738,b'7-syntactic_feature__obj_word__next_user_utterance__rang',b'7',3.5618,0.3128
1739,b'5-phrase_feature__noun_phrases__current_user_utterance__start',b'5',3.5618,0.3128
1740,b'7-syntactic_feature__root_word__next_user_utterance__irish',b'7',3.5618,0.3128
1741,b'5-phrase_feature__noun_phrases__current_user_utterance__taquita_restaurant',b'5',3.5618,0.3128
1742,b'7-syntactic_feature__obj_word__next_user_utterance__that',b'7',3.5618,0.3128
1743,b'5-phrase_feature__noun_phrases__next_system_utterance__meze_bar_restaurant',b'5',3.5618,0.3128
1744,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_pan',b'5',3.5618,0.3128
1745,b'5-phrase_feature__noun_phrases__current_user_utterance__telephone_number',b'5',3.5618,0.3128
1746,b'7-syntactic_feature__obj_word__current_user_utterance__me',b'7',3.5618,0.3128
1747,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_romania',b'5',3.5618,0.3128
1748,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_romania_food',b'5',3.5618,0.3128
1749,b'7-syntactic_feature__root_word__current_user_utterance__caribbean',b'7',3.5618,0.3128
1750,b'5-phrase_feature__noun_phrases__current_user_utterance__thai_type_food',b'5',3.5618,0.3128
1751,b'5-phrase_feature__noun_phrases__next_system_utterance__moderate_thai_food',b'5',3.5618,0.3128
1752,b'7-syntactic_feature__root_word__next_user_utterance__hello',b'7',3.5618,0.3128
1753,b'5-phrase_feature__noun_phrases__next_system_utterance__green',b'5',3.5618,0.3128
1754,b'5-phrase_feature__noun_phrases__current_user_utterance__vietnamese_restaurant',b'5',3.5618,0.3128
1755,b'5-phrase_feature__noun_phrases__current_user_utterance__um_im_looking',b'5',3.5618,0.3128
1756,b'7-syntactic_feature__root_word__current_user_utterance__locat',b'7',3.5618,0.3128
1757,b'5-phrase_feature__noun_phrases__next_user_utterance__la_margheritas',b'5',3.5618,0.3128
1758,b'5-phrase_feature__noun_phrases__next_user_utterance__turkish_food',b'5',3.5618,0.3128
1759,b'7-syntactic_feature__root_word__current_user_utterance__unusu',b'7',3.5618,0.3128
1760,b'7-syntactic_feature__root_word__next_user_utterance__chins',b'7',3.5618,0.3128
1761,b'5-phrase_feature__noun_phrases__next_system_utterance__da_vinci',b'5',3.5618,0.3128
1762,b'5-phrase_feature__noun_phrases__next_system_utterance__curry',b'5',3.5618,0.3128
1763,b'5-phrase_feature__noun_phrases__next_system_utterance__afghan_restaurant',b'5',3.5618,0.3128
1764,b'5-phrase_feature__noun_phrases__next_user_utterance__tuscan_food',b'5',3.5618,0.3128
1765,b'7-syntactic_feature__root_word__next_user_utterance__breath',b'7',3.5618,0.3128
1766,b'7-syntactic_feature__root_word__next_system_utterance__247877',b'7',3.5618,0.3128
1767,b'5-phrase_feature__noun_phrases__next_user_utterance__um_anything',b'5',3.5618,0.3128
1768,b'7-syntactic_feature__root_word__next_user_utterance__austrian',b'7',3.5618,0.3128
1769,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_indonesian_food',b'5',3.5618,0.3128
1770,b'7-syntactic_feature__root_word__next_user_utterance__asian',b'7',3.5618,0.3128
1771,b'5-phrase_feature__noun_phrases__next_system_utterance__australian_food',b'5',3.5618,0.3128
1772,b'5-phrase_feature__noun_phrases__next_user_utterance__ven',b'5',3.5618,0.3128
1773,b'6-entity_feature__entity__next_system_utterance__290_NUMBER',b'6',3.5618,0.3128
1774,b'7-syntactic_feature__root_word__next_system_utterance__are',b'7',3.5618,0.3128
1775,b'5-phrase_feature__noun_phrases__next_system_utterance__boat',b'5',3.5618,0.3128
1776,b'5-phrase_feature__noun_phrases__next_system_utterance__barnwell_road',b'5',3.5618,0.3128
1777,b'7-syntactic_feature__root_word__next_system_utterance__stazion',b'7',3.5618,0.3128
1778,b'5-phrase_feature__noun_phrases__current_user_utterance__world_food',b'5',3.5618,0.3128
1779,b'5-phrase_feature__noun_phrases__current_user_utterance__whats',b'5',3.5618,0.3128
1780,b'5-phrase_feature__noun_phrases__next_system_utterance__east',b'5',3.5618,0.3128
1781,b'5-phrase_feature__noun_phrases__current_user_utterance__venues',b'5',3.5618,0.3128
1782,b'5-phrase_feature__noun_phrases__next_user_utterance__town_serving',b'5',3.5618,0.3128
1783,b'5-phrase_feature__noun_phrases__current_user_utterance__unintelligible_indian_type',b'5',3.5618,0.3128
1784,b'5-phrase_feature__noun_phrases__current_user_utterance__unintelligible_telephone',b'5',3.5618,0.3128
1785,b'7-syntactic_feature__root_word__current_user_utterance__look',b'7',3.5618,0.3128
1786,b'7-syntactic_feature__root_word__current_user_utterance__no',b'7',3.5618,0.3128
1787,b'7-syntactic_feature__root_word__current_user_utterance__nois',b'7',3.5618,0.3128
1788,b'5-phrase_feature__noun_phrases__current_user_utterance__vanessa_food',b'5',3.5618,0.3128
1789,b'5-phrase_feature__noun_phrases__next_system_utterance__gastropub_restaurant',b'5',3.5618,0.3128
1790,b'5-phrase_feature__noun_phrases__current_user_utterance__venetian_food',b'5',3.5618,0.3128
1791,b'5-phrase_feature__noun_phrases__next_user_utterance__west_part',b'5',3.5618,0.3128
1792,b'7-syntactic_feature__root_word__current_user_utterance__tell',b'7',3.5618,0.3128
1793,b'7-syntactic_feature__root_word__current_user_utterance__post',b'7',3.5618,0.3128
1794,b'7-syntactic_feature__root_word__next_user_utterance__ea',b'7',3.5618,0.3128
1795,b'5-phrase_feature__noun_phrases__next_user_utterance__town_serving_pan',b'5',3.5618,0.3128
1796,b'7-syntactic_feature__root_word__current_user_utterance__restaur',b'7',3.5618,0.3128
1797,b'7-syntactic_feature__root_word__current_user_utterance__sound',b'7',3.5618,0.3128
1798,b'5-phrase_feature__noun_phrases__current_user_utterance__welsh',b'5',3.5618,0.3128
1799,b'7-syntactic_feature__root_word__current_user_utterance__spice',b'7',3.5618,0.3128
1800,b'6-entity_feature__entity__next_system_utterance__finders corner newmarket road_LOCATION',b'6',3.5618,0.3128
1801,b'5-phrase_feature__noun_phrases__current_user_utterance__west_part',b'5',3.5618,0.3128
1802,b'5-phrase_feature__noun_phrases__current_user_utterance__spanish',b'5',3.5618,0.3128
1803,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_french_food',b'5',3.5618,0.3128
1804,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_indian_type',b'5',3.5618,0.3128
1805,b'5-phrase_feature__noun_phrases__current_user_utterance__expensive_food',b'5',3.5618,0.3128
1806,b'5-phrase_feature__noun_phrases__next_user_utterance__corsica',b'5',3.5618,0.3128
1807,b'7-syntactic_feature__subj_word__current_user_utterance__hous',b'7',3.5618,0.3128
1808,b'5-phrase_feature__noun_phrases__current_user_utterance__earatree_food',b'5',3.5618,0.3128
1809,b'5-phrase_feature__noun_phrases__current_user_utterance__english_food',b'5',3.5618,0.3128
1810,b'5-phrase_feature__noun_phrases__current_user_utterance__european_type_food',b'5',3.5618,0.3128
1811,b'5-phrase_feature__noun_phrases__current_user_utterance__expensive_fish',b'5',3.5618,0.3128
1812,b'5-phrase_feature__noun_phrases__current_user_utterance__expensive_portuguese_restaurant',b'5',3.5618,0.3128
1813,b'5-phrase_feature__noun_phrases__next_user_utterance__cheap_price',b'5',3.5618,0.3128
1814,b'7-syntactic_feature__subj_word__current_user_utterance__care',b'7',3.5618,0.3128
1815,b'5-phrase_feature__noun_phrases__current_user_utterance__expensive_restaurants',b'5',3.5618,0.3128
1816,b'7-syntactic_feature__subj_word__current_user_utterance__anyon',b'7',3.5618,0.3128
1817,b'5-phrase_feature__noun_phrases__next_user_utterance__cheap_vietnamese_restaurant',b'5',3.5618,0.3128
1818,b'7-syntactic_feature__subj_word__current_user_utterance__anoth',b'7',3.5618,0.3128
1819,b'7-syntactic_feature__subj_word__current_user_utterance__address',b'7',3.5618,0.3128
1820,b'5-phrase_feature__noun_phrases__current_user_utterance__darling',b'5',3.5618,0.3128
1821,b'5-phrase_feature__noun_phrases__current_user_utterance__danish_food',b'5',3.5618,0.3128
1822,b'5-phrase_feature__noun_phrases__next_user_utterance__crossover',b'5',3.5618,0.3128
1823,b'5-phrase_feature__noun_phrases__next_user_utterance__crossover_food',b'5',3.5618,0.3128
1824,b'5-phrase_feature__noun_phrases__next_user_utterance__cuban',b'5',3.5618,0.3128
1825,b'7-syntactic_feature__subj_word__current_user_utterance__kay',b'7',3.5618,0.3128
1826,b'5-phrase_feature__noun_phrases__current_user_utterance__curry_prince_address',b'5',3.5618,0.3128
1827,b'5-phrase_feature__noun_phrases__current_user_utterance__cuban_food',b'5',3.5618,0.3128
1828,b'5-phrase_feature__noun_phrases__next_user_utterance__curry_prince_address',b'5',3.5618,0.3128
1829,b'5-phrase_feature__noun_phrases__next_user_utterance__ne',b'5',3.5618,0.3128
1830,b'5-phrase_feature__noun_phrases__next_user_utterance__da_vinci_pizzeria',b'5',3.5618,0.3128
1831,b'5-phrase_feature__noun_phrases__next_user_utterance__damn',b'5',3.5618,0.3128
1832,b'5-phrase_feature__noun_phrases__current_user_utterance__cuban',b'5',3.5618,0.3128
1833,b'5-phrase_feature__noun_phrases__next_user_utterance__nandos_restaurant_type',b'5',3.5618,0.3128
1834,b'5-phrase_feature__noun_phrases__current_user_utterance__crossover_food',b'5',3.5618,0.3128
1835,b'5-phrase_feature__noun_phrases__next_user_utterance__nandos',b'5',3.5618,0.3128
1836,b'5-phrase_feature__noun_phrases__next_user_utterance__ditton',b'5',3.5618,0.3128
1837,b'7-syntactic_feature__subj_word__current_user_utterance__a',b'7',3.5618,0.3128
1838,b'5-phrase_feature__noun_phrases__current_user_utterance__gastropub',b'5',3.5618,0.3128
1839,b'5-phrase_feature__noun_phrases__next_user_utterance__name',b'5',3.5618,0.3128
1840,b'5-phrase_feature__noun_phrases__current_user_utterance__little_seouls',b'5',3.5618,0.3128
1841,b'5-phrase_feature__noun_phrases__current_user_utterance__ko',b'5',3.5618,0.3128
1842,b'5-phrase_feature__noun_phrases__next_user_utterance__bout',b'5',3.5618,0.3128
1843,b'5-phrase_feature__noun_phrases__current_user_utterance__korean',b'5',3.5618,0.3128
1844,b'5-phrase_feature__noun_phrases__current_user_utterance__korean_food',b'5',3.5618,0.3128
1845,b'5-phrase_feature__noun_phrases__current_user_utterance__la_margheritas_address',b'5',3.5618,0.3128
1846,b'7-syntactic_feature__root_word__next_user_utterance__start',b'7',3.5618,0.3128
1847,b'5-phrase_feature__noun_phrases__next_user_utterance__barbecue_food',b'5',3.5618,0.3128
1848,b'5-phrase_feature__noun_phrases__current_user_utterance__ger',b'5',3.5618,0.3128
1849,b'5-phrase_feature__noun_phrases__next_user_utterance__barbecue',b'5',3.5618,0.3128
1850,b'5-phrase_feature__noun_phrases__current_user_utterance__looking_chineese_food',b'5',3.5618,0.3128
1851,b'7-syntactic_feature__root_word__next_user_utterance__sound',b'7',3.5618,0.3128
1852,b'5-phrase_feature__noun_phrases__current_user_utterance__matter',b'5',3.5618,0.3128
1853,b'5-phrase_feature__noun_phrases__next_user_utterance__okay_good_whats',b'5',3.5618,0.3128
1854,b'5-phrase_feature__noun_phrases__current_user_utterance__meant_creative_food',b'5',3.5618,0.3128
1855,b'7-syntactic_feature__root_word__next_user_utterance__system',b'7',3.5618,0.3128
1856,b'5-phrase_feature__noun_phrases__next_user_utterance__ok_talian_food',b'5',3.5618,0.3128
1857,b'5-phrase_feature__noun_phrases__next_user_utterance__breath',b'5',3.5618,0.3128
1858,b'5-phrase_feature__noun_phrases__current_user_utterance__jamaican_restaurant',b'5',3.5618,0.3128
1859,b'5-phrase_feature__noun_phrases__current_user_utterance__indians',b'5',3.5618,0.3128
1860,b'5-phrase_feature__noun_phrases__next_user_utterance__number_prices',b'5',3.5618,0.3128
1861,b'5-phrase_feature__noun_phrases__next_user_utterance__cant_repeat',b'5',3.5618,0.3128
1862,b'5-phrase_feature__noun_phrases__next_user_utterance__cantonese',b'5',3.5618,0.3128
1863,b'7-syntactic_feature__root_word__next_user_utterance__type',b'7',3.5618,0.3128
1864,b'5-phrase_feature__noun_phrases__next_user_utterance__caribbean',b'5',3.5618,0.3128
1865,b'5-phrase_feature__noun_phrases__next_user_utterance__caribbean_food',b'5',3.5618,0.3128
1866,b'5-phrase_feature__noun_phrases__next_user_utterance__catalan',b'5',3.5618,0.3128
1867,b'5-phrase_feature__noun_phrases__current_user_utterance__halo_food',b'5',3.5618,0.3128
1868,b'7-syntactic_feature__root_word__next_user_utterance__vegitarian',b'7',3.5618,0.3128
1869,b'5-phrase_feature__noun_phrases__next_user_utterance__catalin_food',b'5',3.5618,0.3128
1870,b'5-phrase_feature__noun_phrases__current_user_utterance__german',b'5',3.5618,0.3128
1871,b'5-phrase_feature__noun_phrases__next_user_utterance__center_area',b'5',3.5618,0.3128
1872,b'5-phrase_feature__noun_phrases__current_user_utterance__chinses',b'5',3.5618,0.3128
1873,b'5-phrase_feature__noun_phrases__next_user_utterance__moroccon',b'5',3.5618,0.3128
1874,b'5-phrase_feature__noun_phrases__current_user_utterance__mediterranean_food',b'5',3.5618,0.3128
1875,b'2.1-user_action_words.next_user_utterance__price',b'2.1',3.5618,0.3128
1876,b'5-phrase_feature__noun_phrases__next_user_utterance__indian_restaurant',b'5',3.5618,0.3128
1877,b'7-syntactic_feature__subj_word__next_user_utterance__anoth',b'7',3.5618,0.3128
1878,b'5-phrase_feature__noun_phrases__next_user_utterance__indian_food',b'5',3.5618,0.3128
1879,b'7-syntactic_feature__subj_word__next_system_utterance__uno',b'7',3.5618,0.3128
1880,b'2.1-user_action_words.next_user_utterance__food',b'2.1',3.5618,0.3128
1881,b'2.1-user_action_words.next_user_utterance__help',b'2.1',3.5618,0.3128
1882,b'5-phrase_feature__noun_phrases__next_user_utterance__iam',b'5',3.5618,0.3128
1883,b'5-phrase_feature__noun_phrases__current_user_utterance__afghan_noise',b'5',3.5618,0.3128
1884,b'5-phrase_feature__noun_phrases__next_user_utterance__hungarian_food',b'5',3.5618,0.3128
1885,b'5-phrase_feature__noun_phrases__next_user_utterance__house_food',b'5',3.5618,0.3128
1886,b'5-phrase_feature__noun_phrases__current_user_utterance__adra',b'5',3.5618,0.3128
1887,b'5-phrase_feature__noun_phrases__next_user_utterance__halo_food',b'5',3.5618,0.3128
1888,b'5-phrase_feature__noun_phrases__next_user_utterance__margheritas_address',b'5',3.5618,0.3128
1889,b'5-phrase_feature__noun_phrases__current_user_utterance__afghan_food',b'5',3.5618,0.3128
1890,b'5-phrase_feature__noun_phrases__next_user_utterance__looking',b'5',3.5618,0.3128
1891,b'5-phrase_feature__noun_phrases__next_user_utterance__indian_type_food',b'5',3.5618,0.3128
1892,b'7-syntactic_feature__subj_word__next_user_utterance__area',b'7',3.5618,0.3128
1893,b'7-syntactic_feature__subj_word__next_user_utterance__care',b'7',3.5618,0.3128
1894,b'5-phrase_feature__noun_phrases__next_user_utterance__italian_food',b'5',3.5618,0.3128
1895,b'7-syntactic_feature__subj_word__next_user_utterance__gastropub',b'7',3.5618,0.3128
1896,b'7-syntactic_feature__subj_word__next_user_utterance__hous',b'7',3.5618,0.3128
1897,b'5-phrase_feature__noun_phrases__next_user_utterance__jamaican_restaurant',b'5',3.5618,0.3128
1898,b'5-phrase_feature__noun_phrases__next_user_utterance__list',b'5',3.5618,0.3128
1899,b'5-phrase_feature__noun_phrases__next_user_utterance__katalian_food',b'5',3.5618,0.3128
1900,b'5-phrase_feature__noun_phrases__next_user_utterance__kay',b'5',3.5618,0.3128
1901,b'7-syntactic_feature__subj_word__next_user_utterance__im',b'7',3.5618,0.3128
1902,b'7-syntactic_feature__subj_word__next_user_utterance__kind',b'7',3.5618,0.3128
1903,b'5-phrase_feature__noun_phrases__next_user_utterance__korea',b'5',3.5618,0.3128
1904,b'2.1-user_action_words.current_user_utterance__list',b'2.1',3.5618,0.3128
1905,b'2.1-user_action_words.current_user_utterance__help',b'2.1',3.5618,0.3128
1906,b'5-phrase_feature__noun_phrases__next_user_utterance__kosher_food',b'5',3.5618,0.3128
1907,b'5-phrase_feature__noun_phrases__next_user_utterance__greek_food',b'5',3.5618,0.3128
1908,b'5-phrase_feature__noun_phrases__next_user_utterance__matter',b'5',3.5618,0.3128
1909,b'5-phrase_feature__noun_phrases__current_user_utterance__chinese_restaurant',b'5',3.5618,0.3128
1910,b'7-syntactic_feature__subj_word__current_user_utterance__perfect',b'7',3.5618,0.3128
1911,b'5-phrase_feature__noun_phrases__current_user_utterance__care_dont_care',b'5',3.5618,0.3128
1912,b'5-phrase_feature__noun_phrases__current_user_utterance__carraibean_food',b'5',3.5618,0.3128
1913,b'5-phrase_feature__noun_phrases__current_user_utterance__catalan',b'5',3.5618,0.3128
1914,b'5-phrase_feature__noun_phrases__current_user_utterance__catalan_food',b'5',3.5618,0.3128
1915,b'5-phrase_feature__noun_phrases__current_user_utterance__catalanian',b'5',3.5618,0.3128
1916,b'5-phrase_feature__noun_phrases__next_user_utterance__expensive_british_restaurant',b'5',3.5618,0.3128
1917,b'5-phrase_feature__noun_phrases__current_user_utterance__center_town',b'5',3.5618,0.3128
1918,b'5-phrase_feature__noun_phrases__current_user_utterance__anyone',b'5',3.5618,0.3128
1919,b'5-phrase_feature__noun_phrases__next_user_utterance__european_restaurant',b'5',3.5618,0.3128
1920,b'5-phrase_feature__noun_phrases__current_user_utterance__cheap_restaurant_west',b'5',3.5618,0.3128
1921,b'5-phrase_feature__noun_phrases__current_user_utterance__cheap_restaurants',b'5',3.5618,0.3128
1922,b'5-phrase_feature__noun_phrases__current_user_utterance__cheap_spanish',b'5',3.5618,0.3128
1923,b'5-phrase_feature__noun_phrases__next_user_utterance__modern_europone',b'5',3.5618,0.3128
1924,b'5-phrase_feature__noun_phrases__next_user_utterance__moroccan_food',b'5',3.5618,0.3128
1925,b'5-phrase_feature__noun_phrases__next_user_utterance__expensive_res',b'5',3.5618,0.3128
1926,b'7-syntactic_feature__subj_word__current_user_utterance__someth',b'7',3.5618,0.3128
1927,b'5-phrase_feature__noun_phrases__current_user_utterance__cambridge_system',b'5',3.5618,0.3128
1928,b'5-phrase_feature__noun_phrases__current_user_utterance__breath_im_looking',b'5',3.5618,0.3128
1929,b'5-phrase_feature__noun_phrases__current_user_utterance__bout_asian',b'5',3.5618,0.3128
1930,b'5-phrase_feature__noun_phrases__next_user_utterance__fine',b'5',3.5618,0.3128
1931,b'5-phrase_feature__noun_phrases__next_user_utterance__fish',b'5',3.5618,0.3128
1932,b'5-phrase_feature__noun_phrases__current_user_utterance__belgium_food',b'5',3.5618,0.3128
1933,b'5-phrase_feature__noun_phrases__next_user_utterance__food_im',b'5',3.5618,0.3128
1934,b'5-phrase_feature__noun_phrases__next_user_utterance__food_price',b'5',3.5618,0.3128
1935,b'5-phrase_feature__noun_phrases__current_user_utterance__austrian_food',b'5',3.5618,0.3128
1936,b'5-phrase_feature__noun_phrases__next_user_utterance__fusion',b'5',3.5618,0.3128
1937,b'5-phrase_feature__noun_phrases__next_user_utterance__moderate_eur',b'5',3.5618,0.3128
1938,b'5-phrase_feature__noun_phrases__next_user_utterance__gastropub',b'5',3.5618,0.3128
1939,b'5-phrase_feature__noun_phrases__next_user_utterance__mia',b'5',3.5618,0.3128
1940,b'5-phrase_feature__noun_phrases__current_user_utterance__appleton_wiscon',b'5',3.5618,0.3128
1941,b'5-phrase_feature__noun_phrases__current_user_utterance__appleton',b'5',3.5618,0.3128
1942,b'7-syntactic_feature__root_word__next_user_utterance__someth',b'7',3.5618,0.3128
1943,b'5-phrase_feature__noun_phrases__current_user_utterance__im',b'5',3.5618,0.3128
1944,b'7-syntactic_feature__obj_word__next_user_utterance__mia',b'7',3.5618,0.3128
1945,b'7-syntactic_feature__root_word__next_user_utterance__opean',b'7',3.5618,0.3128
1946,b'5-phrase_feature__noun_phrases__next_user_utterance__price_restaurant',b'5',3.5618,0.3128
1947,b'5-phrase_feature__noun_phrases__next_user_utterance__price_range_im',b'5',3.5618,0.3128
1948,b'5-phrase_feature__noun_phrases__next_system_utterance__varsity_restaurant',b'5',3.5618,0.3128
1949,b'5-phrase_feature__noun_phrases__next_system_utterance__vegetarian_food',b'5',3.5618,0.3128
1950,b'5-phrase_feature__noun_phrases__next_user_utterance__seouls_phone',b'5',3.5618,0.3128
1951,b'5-phrase_feature__noun_phrases__current_user_utterance__sounds',b'5',3.5618,0.3128
1952,b'7-syntactic_feature__root_word__next_user_utterance__now',b'7',3.5618,0.3128
1953,b'7-syntactic_feature__root_word__next_user_utterance__ok',b'7',3.5618,0.3128
1954,b'5-phrase_feature__noun_phrases__current_user_utterance__price_restaurant',b'5',3.5618,0.3128
1955,b'5-phrase_feature__noun_phrases__next_user_utterance__pri',b'5',3.5618,0.3128
1956,b'7-syntactic_feature__root_word__next_user_utterance__italian',b'7',3.5618,0.3128
1957,b'5-phrase_feature__noun_phrases__current_user_utterance__price_range',b'5',3.5618,0.3128
1958,b'5-phrase_feature__noun_phrases__current_user_utterance__portugese',b'5',3.5618,0.3128
1959,b'5-phrase_feature__noun_phrases__current_user_utterance__ok',b'5',3.5618,0.3128
1960,b'7-syntactic_feature__root_word__next_user_utterance__perfect',b'7',3.5618,0.3128
1961,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_british_food',b'5',3.5618,0.3128
1962,b'5-phrase_feature__noun_phrases__current_user_utterance__serving_fusion_food',b'5',3.5618,0.3128
1963,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_european_food',b'5',3.5618,0.3128
1964,b'5-phrase_feature__noun_phrases__current_user_utterance__phone_number',b'5',3.5618,0.3128
1965,b'5-phrase_feature__noun_phrases__current_user_utterance__phone',b'5',3.5618,0.3128
1966,b'5-phrase_feature__noun_phrases__current_user_utterance__part',b'5',3.5618,0.3128
1967,b'5-phrase_feature__noun_phrases__current_user_utterance__p',b'5',3.5618,0.3128
1968,b'5-phrase_feature__noun_phrases__current_user_utterance__other_restaurant',b'5',3.5618,0.3128
1969,b'5-phrase_feature__noun_phrases__current_user_utterance__oriental_type',b'5',3.5618,0.3128
1970,b'5-phrase_feature__noun_phrases__current_user_utterance__oriental_food',b'5',3.5618,0.3128
1971,b'5-phrase_feature__noun_phrases__current_user_utterance__options',b'5',3.5618,0.3128
1972,b'5-phrase_feature__noun_phrases__next_system_utterance__university_arms_regent',b'5',3.5618,0.3128
1973,b'7-syntactic_feature__root_word__next_user_utterance__nois',b'7',3.5618,0.3128
1974,b'7-syntactic_feature__root_word__next_user_utterance__noic',b'7',3.5618,0.3128
1975,b'7-syntactic_feature__root_word__next_user_utterance__kind',b'7',3.5618,0.3128
1976,b'5-phrase_feature__noun_phrases__current_user_utterance__serving_indian_type',b'5',3.5618,0.3128
1977,b'5-phrase_feature__noun_phrases__current_user_utterance__serving_french_food',b'5',3.5618,0.3128
1978,b'7-syntactic_feature__root_word__next_user_utterance__look',b'7',3.5618,0.3128
1979,b'5-phrase_feature__noun_phrases__next_user_utterance__scandinavian_food',b'5',3.5618,0.3128
1980,b'5-phrase_feature__noun_phrases__current_user_utterance__serving_austrian_food',b'5',3.5618,0.3128
1981,b'5-phrase_feature__noun_phrases__current_user_utterance__sea',b'5',3.5618,0.3128
1982,b'5-phrase_feature__noun_phrases__next_user_utterance__restauran',b'5',3.5618,0.3128
1983,b'5-phrase_feature__noun_phrases__current_user_utterance__serving_korean',b'5',3.5618,0.3128
1984,b'5-phrase_feature__noun_phrases__current_user_utterance__serving_lebanese_food',b'5',3.5618,0.3128
1985,b'5-phrase_feature__noun_phrases__next_user_utterance__res',b'5',3.5618,0.3128
1986,b'7-syntactic_feature__root_word__next_user_utterance__may',b'7',3.5618,0.3128
1987,b'5-phrase_feature__noun_phrases__current_user_utterance__romania_food',b'5',3.5618,0.3128
1988,b'5-phrase_feature__noun_phrases__next_user_utterance__range_im',b'5',3.5618,0.3128
1989,b'5-phrase_feature__noun_phrases__current_user_utterance__serving_mediterranean_food',b'5',3.5618,0.3128
1990,b'5-phrase_feature__noun_phrases__current_user_utterance__romania',b'5',3.5618,0.3128
1991,b'5-phrase_feature__noun_phrases__current_user_utterance__restaurant_type',b'5',3.5618,0.3128
1992,b'5-phrase_feature__noun_phrases__next_user_utterance__pub_type',b'5',3.5618,0.3128
1993,b'5-phrase_feature__noun_phrases__current_user_utterance__restaurant_serving_corsica',b'5',3.5618,0.3128
1994,b'5-phrase_feature__noun_phrases__current_user_utterance__serving_romania_food',b'5',3.5618,0.3128
1995,b'5-phrase_feature__noun_phrases__next_user_utterance__prince',b'5',3.5618,0.3128
1996,b'5-phrase_feature__noun_phrases__current_user_utterance__serving_swiss_food',b'5',3.5618,0.3128
1997,b'5-phrase_feature__noun_phrases__next_system_utterance__turkish_restaurant',b'5',3.5618,0.3128
1998,b'7-syntactic_feature__root_word__next_user_utterance__like',b'7',3.5618,0.3128
1999,b'5-phrase_feature__noun_phrases__current_user_utterance__repeat',b'5',3.5618,0.3128
2000,b'5-phrase_feature__noun_phrases__next_user_utterance__prices',b'5',3.5618,0.3128
